medication_name,condition_or_context,dose_effect_band,condition_range,range_gap,range_resolution_status,official_dosage_candidate,official_indication_match,dominant_effect_gap,dominant_effect_resolution_status,mechanism_gap,mechanism_resolution_status,official_mechanism_candidate,dose_effect_gap,dose_effect_resolution_status,official_source_url,editorial_status,runtime_eligible
Venlafaxina XR,depressao ansiosa,"Os tricíclicos apresentam inibição da recaptação de serotonina/noradrenalina associada, em graus diferentes, a antagonismo muscarínico, H1 e α1. Doses baixas frequentemente produzem efeitos sedativos/anticolinérgicos antes de alcançar uma dose antidepressiva, mas não existem divisões receptorais rígidas e universais. (DM/ST-E/GG)",75-225 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=38fd2c97-cd30-2f7d-e054-00144ff8d46c,pending_formal_review,false
Venlafaxina XR,depressao com agitacao/agressividade,"Os tricíclicos apresentam inibição da recaptação de serotonina/noradrenalina associada, em graus diferentes, a antagonismo muscarínico, H1 e α1. Doses baixas frequentemente produzem efeitos sedativos/anticolinérgicos antes de alcançar uma dose antidepressiva, mas não existem divisões receptorais rígidas e universais. (DM/ST-E/GG)",150-300 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=38fd2c97-cd30-2f7d-e054-00144ff8d46c,pending_formal_review,false
Venlafaxina XR,depressao atipica,"Os tricíclicos apresentam inibição da recaptação de serotonina/noradrenalina associada, em graus diferentes, a antagonismo muscarínico, H1 e α1. Doses baixas frequentemente produzem efeitos sedativos/anticolinérgicos antes de alcançar uma dose antidepressiva, mas não existem divisões receptorais rígidas e universais. (DM/ST-E/GG)",75-225 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=38fd2c97-cd30-2f7d-e054-00144ff8d46c,pending_formal_review,false
Venlafaxina XR,dor,"Os tricíclicos apresentam inibição da recaptação de serotonina/noradrenalina associada, em graus diferentes, a antagonismo muscarínico, H1 e α1. Doses baixas frequentemente produzem efeitos sedativos/anticolinérgicos antes de alcançar uma dose antidepressiva, mas não existem divisões receptorais rígidas e universais. (DM/ST-E/GG)",150-225 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=38fd2c97-cd30-2f7d-e054-00144ff8d46c,pending_formal_review,false
Venlafaxina XR,vicios,"Os tricíclicos apresentam inibição da recaptação de serotonina/noradrenalina associada, em graus diferentes, a antagonismo muscarínico, H1 e α1. Doses baixas frequentemente produzem efeitos sedativos/anticolinérgicos antes de alcançar uma dose antidepressiva, mas não existem divisões receptorais rígidas e universais. (DM/ST-E/GG)",150-225 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=38fd2c97-cd30-2f7d-e054-00144ff8d46c,pending_formal_review,false
Venlafaxina XR,compulsao,"Os tricíclicos apresentam inibição da recaptação de serotonina/noradrenalina associada, em graus diferentes, a antagonismo muscarínico, H1 e α1. Doses baixas frequentemente produzem efeitos sedativos/anticolinérgicos antes de alcançar uma dose antidepressiva, mas não existem divisões receptorais rígidas e universais. (DM/ST-E/GG)",150-300 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=38fd2c97-cd30-2f7d-e054-00144ff8d46c,pending_formal_review,false
Venlafaxina XR,bulimia/anorexia,"Os tricíclicos apresentam inibição da recaptação de serotonina/noradrenalina associada, em graus diferentes, a antagonismo muscarínico, H1 e α1. Doses baixas frequentemente produzem efeitos sedativos/anticolinérgicos antes de alcançar uma dose antidepressiva, mas não existem divisões receptorais rígidas e universais. (DM/ST-E/GG)",B 150-300 / A 75-150 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=38fd2c97-cd30-2f7d-e054-00144ff8d46c,pending_formal_review,false
Venlafaxina XR,TDPM,"Os tricíclicos apresentam inibição da recaptação de serotonina/noradrenalina associada, em graus diferentes, a antagonismo muscarínico, H1 e α1. Doses baixas frequentemente produzem efeitos sedativos/anticolinérgicos antes de alcançar uma dose antidepressiva, mas não existem divisões receptorais rígidas e universais. (DM/ST-E/GG)",75-150 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=38fd2c97-cd30-2f7d-e054-00144ff8d46c,pending_formal_review,false
Venlafaxina XR,ideacao suicida,"Os tricíclicos apresentam inibição da recaptação de serotonina/noradrenalina associada, em graus diferentes, a antagonismo muscarínico, H1 e α1. Doses baixas frequentemente produzem efeitos sedativos/anticolinérgicos antes de alcançar uma dose antidepressiva, mas não existem divisões receptorais rígidas e universais. (DM/ST-E/GG)",150-225 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=38fd2c97-cd30-2f7d-e054-00144ff8d46c,pending_formal_review,false
Venlafaxina XR,Fibromialgia,"Os tricíclicos apresentam inibição da recaptação de serotonina/noradrenalina associada, em graus diferentes, a antagonismo muscarínico, H1 e α1. Doses baixas frequentemente produzem efeitos sedativos/anticolinérgicos antes de alcançar uma dose antidepressiva, mas não existem divisões receptorais rígidas e universais. (DM/ST-E/GG)",nao cadastrado,true,no_supported_relationship_registered_do_not_invent_range,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=38fd2c97-cd30-2f7d-e054-00144ff8d46c,pending_formal_review,false
Venlafaxina XR,Enxaqueca - prevencao,"Os tricíclicos apresentam inibição da recaptação de serotonina/noradrenalina associada, em graus diferentes, a antagonismo muscarínico, H1 e α1. Doses baixas frequentemente produzem efeitos sedativos/anticolinérgicos antes de alcançar uma dose antidepressiva, mas não existem divisões receptorais rígidas e universais. (DM/ST-E/GG)",nao cadastrado,true,no_supported_relationship_registered_do_not_invent_range,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=38fd2c97-cd30-2f7d-e054-00144ff8d46c,pending_formal_review,false
Vilazodona,TAG,"10 mg/dia: etapa de titulação, não dose-alvo usual. (DM/ST-E/GG)",20-40 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4c55ccfb-c4cf-11df-851a-0800200c9a66,pending_formal_review,false
Vilazodona,panico,"10 mg/dia: etapa de titulação, não dose-alvo usual. (DM/ST-E/GG)",20-40 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4c55ccfb-c4cf-11df-851a-0800200c9a66,pending_formal_review,false
Vilazodona,transtorno de estresse,"10 mg/dia: etapa de titulação, não dose-alvo usual. (DM/ST-E/GG)",20-40 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4c55ccfb-c4cf-11df-851a-0800200c9a66,pending_formal_review,false
Vilazodona,fobia social,"10 mg/dia: etapa de titulação, não dose-alvo usual. (DM/ST-E/GG)",20-40 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4c55ccfb-c4cf-11df-851a-0800200c9a66,pending_formal_review,false
Vilazodona,depressao melancolica,"10 mg/dia: etapa de titulação, não dose-alvo usual. (DM/ST-E/GG)",20-40 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4c55ccfb-c4cf-11df-851a-0800200c9a66,pending_formal_review,false
Vilazodona,depressao ansiosa,"10 mg/dia: etapa de titulação, não dose-alvo usual. (DM/ST-E/GG)",20-40 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4c55ccfb-c4cf-11df-851a-0800200c9a66,pending_formal_review,false
Vilazodona,depressao com agitacao/agressividade,"10 mg/dia: etapa de titulação, não dose-alvo usual. (DM/ST-E/GG)",20-40 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4c55ccfb-c4cf-11df-851a-0800200c9a66,pending_formal_review,false
Vilazodona,depressao atipica,"10 mg/dia: etapa de titulação, não dose-alvo usual. (DM/ST-E/GG)",10-20 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4c55ccfb-c4cf-11df-851a-0800200c9a66,pending_formal_review,false
Vilazodona,TDPM,"10 mg/dia: etapa de titulação, não dose-alvo usual. (DM/ST-E/GG)",20-40 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4c55ccfb-c4cf-11df-851a-0800200c9a66,pending_formal_review,false
Vilazodona,ideacao suicida,"10 mg/dia: etapa de titulação, não dose-alvo usual. (DM/ST-E/GG)",20-40 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4c55ccfb-c4cf-11df-851a-0800200c9a66,pending_formal_review,false
Vilazodona,Anorexia nervosa,"10 mg/dia: etapa de titulação, não dose-alvo usual. (DM/ST-E/GG)",nao cadastrado,true,guideline_or_off_label_range_review_required,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4c55ccfb-c4cf-11df-851a-0800200c9a66,pending_formal_review,false
Vilazodona,TAG,20 mg/dia: dose terapêutica possível. (DM/ST-E/GG),20-40 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4c55ccfb-c4cf-11df-851a-0800200c9a66,pending_formal_review,false
Vilazodona,panico,20 mg/dia: dose terapêutica possível. (DM/ST-E/GG),20-40 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4c55ccfb-c4cf-11df-851a-0800200c9a66,pending_formal_review,false
Vilazodona,transtorno de estresse,20 mg/dia: dose terapêutica possível. (DM/ST-E/GG),20-40 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4c55ccfb-c4cf-11df-851a-0800200c9a66,pending_formal_review,false
Vilazodona,fobia social,20 mg/dia: dose terapêutica possível. (DM/ST-E/GG),20-40 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4c55ccfb-c4cf-11df-851a-0800200c9a66,pending_formal_review,false
Vilazodona,depressao melancolica,20 mg/dia: dose terapêutica possível. (DM/ST-E/GG),20-40 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4c55ccfb-c4cf-11df-851a-0800200c9a66,pending_formal_review,false
Vilazodona,depressao ansiosa,20 mg/dia: dose terapêutica possível. (DM/ST-E/GG),20-40 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4c55ccfb-c4cf-11df-851a-0800200c9a66,pending_formal_review,false
Vilazodona,depressao com agitacao/agressividade,20 mg/dia: dose terapêutica possível. (DM/ST-E/GG),20-40 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4c55ccfb-c4cf-11df-851a-0800200c9a66,pending_formal_review,false
Vilazodona,depressao atipica,20 mg/dia: dose terapêutica possível. (DM/ST-E/GG),10-20 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4c55ccfb-c4cf-11df-851a-0800200c9a66,pending_formal_review,false
Vilazodona,TDPM,20 mg/dia: dose terapêutica possível. (DM/ST-E/GG),20-40 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4c55ccfb-c4cf-11df-851a-0800200c9a66,pending_formal_review,false
Vilazodona,ideacao suicida,20 mg/dia: dose terapêutica possível. (DM/ST-E/GG),20-40 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4c55ccfb-c4cf-11df-851a-0800200c9a66,pending_formal_review,false
Vilazodona,Anorexia nervosa,20 mg/dia: dose terapêutica possível. (DM/ST-E/GG),nao cadastrado,true,guideline_or_off_label_range_review_required,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4c55ccfb-c4cf-11df-851a-0800200c9a66,pending_formal_review,false
Vilazodona,TAG,40 mg/dia: dose terapêutica habitual máxima. (DM/ST-E/GG),20-40 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4c55ccfb-c4cf-11df-851a-0800200c9a66,pending_formal_review,false
Vilazodona,panico,40 mg/dia: dose terapêutica habitual máxima. (DM/ST-E/GG),20-40 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4c55ccfb-c4cf-11df-851a-0800200c9a66,pending_formal_review,false
Vilazodona,transtorno de estresse,40 mg/dia: dose terapêutica habitual máxima. (DM/ST-E/GG),20-40 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4c55ccfb-c4cf-11df-851a-0800200c9a66,pending_formal_review,false
Vilazodona,fobia social,40 mg/dia: dose terapêutica habitual máxima. (DM/ST-E/GG),20-40 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4c55ccfb-c4cf-11df-851a-0800200c9a66,pending_formal_review,false
Vilazodona,depressao melancolica,40 mg/dia: dose terapêutica habitual máxima. (DM/ST-E/GG),20-40 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4c55ccfb-c4cf-11df-851a-0800200c9a66,pending_formal_review,false
Vilazodona,depressao ansiosa,40 mg/dia: dose terapêutica habitual máxima. (DM/ST-E/GG),20-40 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4c55ccfb-c4cf-11df-851a-0800200c9a66,pending_formal_review,false
Vilazodona,depressao com agitacao/agressividade,40 mg/dia: dose terapêutica habitual máxima. (DM/ST-E/GG),20-40 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4c55ccfb-c4cf-11df-851a-0800200c9a66,pending_formal_review,false
Vilazodona,depressao atipica,40 mg/dia: dose terapêutica habitual máxima. (DM/ST-E/GG),10-20 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4c55ccfb-c4cf-11df-851a-0800200c9a66,pending_formal_review,false
Vilazodona,TDPM,40 mg/dia: dose terapêutica habitual máxima. (DM/ST-E/GG),20-40 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4c55ccfb-c4cf-11df-851a-0800200c9a66,pending_formal_review,false
Vilazodona,ideacao suicida,40 mg/dia: dose terapêutica habitual máxima. (DM/ST-E/GG),20-40 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4c55ccfb-c4cf-11df-851a-0800200c9a66,pending_formal_review,false
Vilazodona,Anorexia nervosa,40 mg/dia: dose terapêutica habitual máxima. (DM/ST-E/GG),nao cadastrado,true,guideline_or_off_label_range_review_required,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4c55ccfb-c4cf-11df-851a-0800200c9a66,pending_formal_review,false
Vilazodona,TAG,Atua como inibidor da recaptação de serotonina e agonista parcial 5-HT1A em toda a faixa. (DM/ST-E/GG),20-40 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4c55ccfb-c4cf-11df-851a-0800200c9a66,pending_formal_review,false
Vilazodona,panico,Atua como inibidor da recaptação de serotonina e agonista parcial 5-HT1A em toda a faixa. (DM/ST-E/GG),20-40 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4c55ccfb-c4cf-11df-851a-0800200c9a66,pending_formal_review,false
Vilazodona,transtorno de estresse,Atua como inibidor da recaptação de serotonina e agonista parcial 5-HT1A em toda a faixa. (DM/ST-E/GG),20-40 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4c55ccfb-c4cf-11df-851a-0800200c9a66,pending_formal_review,false
Vilazodona,fobia social,Atua como inibidor da recaptação de serotonina e agonista parcial 5-HT1A em toda a faixa. (DM/ST-E/GG),20-40 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4c55ccfb-c4cf-11df-851a-0800200c9a66,pending_formal_review,false
Vilazodona,depressao melancolica,Atua como inibidor da recaptação de serotonina e agonista parcial 5-HT1A em toda a faixa. (DM/ST-E/GG),20-40 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4c55ccfb-c4cf-11df-851a-0800200c9a66,pending_formal_review,false
Vilazodona,depressao ansiosa,Atua como inibidor da recaptação de serotonina e agonista parcial 5-HT1A em toda a faixa. (DM/ST-E/GG),20-40 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4c55ccfb-c4cf-11df-851a-0800200c9a66,pending_formal_review,false
Vilazodona,depressao com agitacao/agressividade,Atua como inibidor da recaptação de serotonina e agonista parcial 5-HT1A em toda a faixa. (DM/ST-E/GG),20-40 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4c55ccfb-c4cf-11df-851a-0800200c9a66,pending_formal_review,false
Vilazodona,depressao atipica,Atua como inibidor da recaptação de serotonina e agonista parcial 5-HT1A em toda a faixa. (DM/ST-E/GG),10-20 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4c55ccfb-c4cf-11df-851a-0800200c9a66,pending_formal_review,false
Vilazodona,TDPM,Atua como inibidor da recaptação de serotonina e agonista parcial 5-HT1A em toda a faixa. (DM/ST-E/GG),20-40 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4c55ccfb-c4cf-11df-851a-0800200c9a66,pending_formal_review,false
Vilazodona,ideacao suicida,Atua como inibidor da recaptação de serotonina e agonista parcial 5-HT1A em toda a faixa. (DM/ST-E/GG),20-40 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4c55ccfb-c4cf-11df-851a-0800200c9a66,pending_formal_review,false
Vilazodona,Anorexia nervosa,Atua como inibidor da recaptação de serotonina e agonista parcial 5-HT1A em toda a faixa. (DM/ST-E/GG),nao cadastrado,true,guideline_or_off_label_range_review_required,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4c55ccfb-c4cf-11df-851a-0800200c9a66,pending_formal_review,false
Vortioxetina,TAG,"5 mg/dia: dose reduzida, frequentemente usada quando há maior sensibilidade ou situações específicas. (DM/EMA/ST-E/GG)",10-20 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=cb1e9df4-dd74-4073-9d78-bb55593dd000,pending_formal_review,false
Vortioxetina,panico,"5 mg/dia: dose reduzida, frequentemente usada quando há maior sensibilidade ou situações específicas. (DM/EMA/ST-E/GG)",10-20 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=cb1e9df4-dd74-4073-9d78-bb55593dd000,pending_formal_review,false
Vortioxetina,transtorno de estresse,"5 mg/dia: dose reduzida, frequentemente usada quando há maior sensibilidade ou situações específicas. (DM/EMA/ST-E/GG)",10-20 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=cb1e9df4-dd74-4073-9d78-bb55593dd000,pending_formal_review,false
Vortioxetina,fobia social,"5 mg/dia: dose reduzida, frequentemente usada quando há maior sensibilidade ou situações específicas. (DM/EMA/ST-E/GG)",10-20 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=cb1e9df4-dd74-4073-9d78-bb55593dd000,pending_formal_review,false
Vortioxetina,depressao melancolica,"5 mg/dia: dose reduzida, frequentemente usada quando há maior sensibilidade ou situações específicas. (DM/EMA/ST-E/GG)",10-20 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=cb1e9df4-dd74-4073-9d78-bb55593dd000,pending_formal_review,false
Vortioxetina,depressao ansiosa,"5 mg/dia: dose reduzida, frequentemente usada quando há maior sensibilidade ou situações específicas. (DM/EMA/ST-E/GG)",10-20 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=cb1e9df4-dd74-4073-9d78-bb55593dd000,pending_formal_review,false
Vortioxetina,depressao com agitacao/agressividade,"5 mg/dia: dose reduzida, frequentemente usada quando há maior sensibilidade ou situações específicas. (DM/EMA/ST-E/GG)",15-20 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=cb1e9df4-dd74-4073-9d78-bb55593dd000,pending_formal_review,false
Vortioxetina,depressao atipica,"5 mg/dia: dose reduzida, frequentemente usada quando há maior sensibilidade ou situações específicas. (DM/EMA/ST-E/GG)",5-10 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=cb1e9df4-dd74-4073-9d78-bb55593dd000,pending_formal_review,false
Vortioxetina,TDPM,"5 mg/dia: dose reduzida, frequentemente usada quando há maior sensibilidade ou situações específicas. (DM/EMA/ST-E/GG)",10-20 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=cb1e9df4-dd74-4073-9d78-bb55593dd000,pending_formal_review,false
Vortioxetina,ideacao suicida,"5 mg/dia: dose reduzida, frequentemente usada quando há maior sensibilidade ou situações específicas. (DM/EMA/ST-E/GG)",15-20 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=cb1e9df4-dd74-4073-9d78-bb55593dd000,pending_formal_review,false
Vortioxetina,Anorexia nervosa,"5 mg/dia: dose reduzida, frequentemente usada quando há maior sensibilidade ou situações específicas. (DM/EMA/ST-E/GG)",nao cadastrado,true,guideline_or_off_label_range_review_required,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=cb1e9df4-dd74-4073-9d78-bb55593dd000,pending_formal_review,false
